review_id,order_id,review_score,review_date,review_text
R002551,O002371,5.0,2026-07-26,Not as expected
R002552,O001770,4.0,2026-07-10,Damaged package
R002553,O007198,5.0,2026-02-01,Good quality
R002554,O005862,3.0,2026-01-02,Excellent product
R002555,O001984,4.0,2026-07-20,Excellent product
R002556,O000532,5.0,2026-08-30,Not as expected
R002557,O005688,1.0,2026-03-26,Damaged package
R002558,O003270,4.0,2026-07-20,Not as expected
R002559,O003774,5.0,2026-06-22,Good quality
R002560,O005239,4.0,2026-06-08,Late delivery
R002561,O002164,2.0,2026-06-13,Fast delivery
R002562,O000732,1.0,2026-04-18,Damaged package
R002563,O002340,3.0,2026-08-05,Great value
R002564,O005229,3.0,2026-06-15,Damaged package
R002565,O002233,4.0,2026-03-20,Not as expected
R002566,O006788,1.0,2026-06-02,Fast delivery
R002567,O004127,3.0,2026-05-03,Great value
R002568,O007064,3.0,2026-05-26,Damaged package
R002569,O005900,5.0,2026-01-05,Excellent product
R002570,O001256,,2026-03-24,Late delivery
R002571,O002105,5.0,2026-05-13,Good quality
R002572,O004205,5.0,2026-07-22,Not as expected
R002573,O003820,5.0,2026-05-05,Excellent product
R002574,O000899,2.0,2026-02-10,Great value
R002575,O000429,5.0,2026-02-06,Not as expected
R002576,O004968,5.0,2026-05-14,Not as expected
R002577,O002958,4.0,2026-01-04,Excellent product
R002578,O005636,5.0,2026-02-07,Late delivery
R002579,O006516,5.0,2026-07-29,Late delivery
R002580,O001223,5.0,2026-03-11,Fast delivery
R002581,O005659,4.0,2026-04-20,Excellent product
R002582,O003886,4.0,2026-05-08,Late delivery
R002583,O003096,4.0,2026-03-07,Good quality
R002584,O006181,5.0,2026-06-10,Damaged package
R002585,O001622,5.0,2026-07-17,Late delivery
R002586,O006432,4.0,2026-05-14,Fast delivery
R002587,O004971,4.0,2026-01-05,Late delivery
R002588,O001097,5.0,2026-07-26,Average experience
R002589,O002073,3.0,2026-03-22,Not as expected
R002590,O006503,4.0,2026-04-20,Average experience
R002591,O004152,4.0,2026-05-13,Excellent product
R002592,O005813,3.0,2026-04-07,Great value
R002593,O006076,4.0,2026-03-30,Late delivery
R002594,O002589,4.0,2026-05-19,Not as expected
R002595,O001789,4.0,2026-07-14,Great value
R002596,O005214,4.0,2026-05-15,Fast delivery
R002597,O003207,5.0,2026-02-06,Good quality
R002598,O000529,5.0,2026-04-12,Excellent product
R002599,O004366,5.0,2026-07-13,Not as expected
R002600,O000193,4.0,2026-06-18,Fast delivery
R002601,O002844,5.0,2026-04-26,Fast delivery
R002602,O001127,5.0,2026-02-19,Excellent product
R002603,O002830,4.0,2026-01-25,Late delivery
R002604,O004982,2.0,2026-01-17,Fast delivery
R002605,O004953,4.0,2026-01-05,Good quality
R002606,O000305,4.0,2026-04-11,Not as expected
R002607,O003232,5.0,2026-08-08,Late delivery
R002608,O001293,5.0,2026-05-20,Late delivery
R002609,O000071,4.0,2026-01-10,Late delivery
R002610,O006025,4.0,2026-07-29,Damaged package
R002611,O004924,5.0,2026-03-27,Late delivery
R002612,O002752,5.0,2026-01-04,Good quality
R002613,O000832,3.0,2026-07-12,Fast delivery
R002614,O004634,4.0,2026-04-20,Great value
R002615,O001457,3.0,2026-04-02,Good quality
R002616,O005509,5.0,2026-07-31,Great value
R002617,O004387,4.0,2026-01-16,Average experience
R002618,O000239,2.0,2026-04-27,Damaged package
R002619,O000093,4.0,2026-05-10,Late delivery
R002620,O002828,4.0,2026-07-15,Average experience
R002621,O003665,4.0,2026-08-13,Late delivery
R002622,O005745,3.0,2026-04-17,Damaged package
R002623,O004249,5.0,2026-04-13,Good quality
R002624,O002782,3.0,2026-05-06,Great value
R002625,O006936,5.0,2026-03-10,Excellent product
R002626,O004696,5.0,2026-04-30,Average experience
R002627,O001002,4.0,2026-06-26,Late delivery
R002628,O005217,4.0,2026-02-01,Damaged package
R002629,O006901,3.0,2026-05-12,Good quality
R002630,O002378,2.0,2026-07-11,Not as expected
R002631,O003956,5.0,2026-07-24,Fast delivery
R002632,O002927,5.0,2026-03-23,Not as expected
R002633,O002681,4.0,2026-07-18,Fast delivery
R002634,O001533,5.0,2026-07-11,Not as expected
R002635,O002411,5.0,2026-03-18,Fast delivery
R002636,O004354,4.0,2026-01-22,Not as expected
R002637,O000412,3.0,2026-05-13,Fast delivery
R002638,O005607,5.0,2026-05-19,Excellent product
R002639,O006908,3.0,2026-05-22,Fast delivery
R002640,O006650,5.0,2026-03-31,Good quality
R002641,O005287,3.0,2026-05-30,Average experience
R002642,O003880,4.0,2026-07-23,Great value
R002643,O004661,2.0,2026-03-15,Excellent product
R002644,O006771,3.0,2026-01-13,Good quality
R002645,O006568,4.0,2026-01-11,Late delivery
R002646,O005483,4.0,2026-06-30,Fast delivery
R002647,O004839,4.0,2026-06-27,Great value
R002648,O000634,4.0,2026-04-11,Not as expected
R002649,O000499,4.0,2026-01-25,Great value
R002650,O002464,4.0,2026-06-25,Good quality
R002651,O005615,5.0,2026-07-26,Good quality
R002652,O000638,5.0,2026-04-19,Fast delivery
R002653,O000721,3.0,2026-03-05,Not as expected
R002654,O000289,4.0,2026-01-31,Excellent product
R002655,O000758,2.0,2026-03-28,Excellent product
R002656,O002677,3.0,2026-06-01,Excellent product
R002657,O003115,4.0,2026-04-27,Damaged package
R002658,O004747,5.0,2026-01-21,Great value
R002659,O004305,5.0,2026-01-02,Not as expected
R002660,O005138,5.0,2026-04-01,Average experience
R002661,O000597,4.0,2026-04-27,Late delivery
R002662,O005926,5.0,2026-07-17,Great value
R002663,O001069,5.0,2026-07-15,Late delivery
R002664,O001943,3.0,2026-04-12,Not as expected
R002665,O001648,4.0,2026-07-15,Not as expected
R002666,O003222,5.0,2026-01-01,Great value
R002667,O001701,4.0,2026-01-15,Not as expected
R002668,O005775,3.0,2026-07-08,Excellent product
R002669,O004442,5.0,2026-02-09,Late delivery
R002670,O003198,4.0,2026-03-06,Fast delivery
R002671,O006363,4.0,2026-04-24,Good quality
R002672,O002124,4.0,2026-08-31,Late delivery
R002673,O003396,4.0,2026-03-15,Damaged package
R002674,O000087,4.0,2026-04-14,Great value
R002675,O002309,5.0,2026-07-20,Not as expected
R002676,O006884,4.0,2026-04-02,Good quality
R002677,O002843,5.0,2026-01-04,Not as expected
R002678,O002595,4.0,2026-01-10,Great value
R002679,O005602,4.0,2026-04-26,Late delivery
R002680,O001030,5.0,2026-04-29,Good quality
R002681,O003211,3.0,2026-06-19,Good quality
R002682,O006824,4.0,2026-07-15,Good quality
R002683,O002145,4.0,2026-01-29,Excellent product
R002684,O004504,3.0,2026-02-15,Great value
R002685,O001201,4.0,2026-01-02,Average experience
R002686,O002026,4.0,2026-07-04,Fast delivery
R002687,O000622,5.0,2026-07-07,Average experience
R002688,O006912,4.0,2026-02-28,Fast delivery
R002689,O000567,4.0,2026-04-12,Damaged package
R002690,O006713,5.0,2026-07-01,Fast delivery
R002691,O001838,3.0,2026-06-08,Average experience
R002692,O001335,2.0,2026-07-09,Damaged package
R002693,O003150,4.0,2026-05-31,Not as expected
R002694,O006848,2.0,2026-01-13,Fast delivery
R002695,O002100,4.0,2026-08-27,Late delivery
R002696,O005438,3.0,2026-08-29,Average experience
R002697,O006515,3.0,2026-08-25,Good quality
R002698,O004078,3.0,2026-06-24,Good quality
R002699,O001689,3.0,2026-03-29,Late delivery
R002700,O000746,4.0,2026-08-13,Not as expected
R002701,O004914,1.0,2026-05-10,Average experience
R002702,O002964,4.0,2026-07-14,Average experience
R002703,O002188,5.0,2026-04-25,Average experience
R002704,O000196,5.0,2026-01-11,Great value
R002705,O001153,4.0,2026-02-03,Good quality
R002706,O005098,4.0,2026-02-18,Not as expected
R002707,O006924,4.0,2026-03-23,Good quality
R002708,O000803,4.0,2026-05-13,Not as expected
R002709,O004403,2.0,2026-06-13,Not as expected
R002710,O002351,4.0,2026-03-02,Good quality
R002711,O005158,5.0,2026-03-16,Not as expected
R002712,O006518,4.0,2026-05-17,Good quality
R002713,O006178,3.0,2026-07-04,Late delivery
R002714,O002069,3.0,2026-01-30,Average experience
R002715,O005558,2.0,2026-02-22,Average experience
R002716,O000645,5.0,2026-01-12,Excellent product
R002717,O006366,4.0,2026-06-04,Excellent product
R002718,O007199,5.0,2026-04-02,Not as expected
R002719,O005826,5.0,2026-08-13,Damaged package
R002720,O004995,4.0,2026-05-22,Average experience
R002721,O000121,4.0,2026-01-06,Excellent product
R002722,O001778,4.0,2026-01-01,Late delivery
R002723,O003612,4.0,2026-04-05,Not as expected
R002724,O005786,3.0,2026-08-09,Damaged package
R002725,O002136,4.0,2026-05-18,Late delivery
R002726,O006812,4.0,2026-02-18,Excellent product
R002727,O007027,4.0,2026-03-13,Damaged package
R002728,O000135,2.0,2026-06-02,Late delivery
R002729,O006360,4.0,2026-07-24,Excellent product
R002730,O003568,2.0,2026-05-17,Average experience
R002731,O003253,5.0,2026-04-28,Average experience
R002732,O002560,4.0,2026-03-22,Not as expected
R002733,O000063,5.0,2026-04-20,Good quality
R002734,O004691,3.0,2026-08-11,Average experience
R002735,O006269,4.0,2026-01-15,Good quality
R002736,O005303,3.0,2026-07-01,Good quality
R002737,O004918,4.0,2026-04-25,Late delivery
R002738,O003969,4.0,2026-03-11,Good quality
R002739,O000680,4.0,2026-08-24,Good quality
R002740,O003945,2.0,2026-06-24,Great value
R002741,O000742,5.0,2026-08-01,Great value
R002742,O001212,4.0,2026-04-09,Late delivery
R002743,O002171,5.0,2026-04-11,Average experience
R002744,O003882,3.0,2026-08-15,Excellent product
R002745,O004913,5.0,2026-08-31,Good quality
R002746,O000568,5.0,2026-04-04,Average experience
R002747,O001874,5.0,2026-03-05,Great value
R002748,O005207,5.0,2026-08-08,Fast delivery
R002749,O002597,4.0,2026-01-04,Not as expected
R002750,O001718,3.0,2026-06-17,Great value
R002751,O001393,3.0,2026-03-22,Average experience
R002752,O005403,5.0,2026-06-16,Excellent product
R002753,O004465,3.0,2026-01-24,Damaged package
R002754,O003804,3.0,2026-05-05,Good quality
R002755,O000490,3.0,2026-03-28,Damaged package
R002756,O000494,4.0,2026-06-24,Great value
R002757,O000691,4.0,2026-03-15,Late delivery
R002758,O003542,5.0,2026-05-30,Not as expected
R002759,O000603,4.0,2026-06-23,Excellent product
R002760,O001912,4.0,2026-03-27,Fast delivery
R002761,O004944,5.0,2026-07-19,Not as expected
R002762,O003246,3.0,2026-07-02,Late delivery
R002763,O005092,4.0,2026-02-07,Late delivery
R002764,O002887,4.0,2026-07-23,Good quality
R002765,O005260,4.0,2026-03-09,Late delivery
R002766,O004922,5.0,2026-08-31,Late delivery
R002767,O002367,1.0,2026-04-11,Damaged package
R002768,O001188,5.0,2026-08-21,Excellent product
R002769,O000275,4.0,2026-01-24,Great value
R002770,O004042,5.0,2026-06-14,Average experience
R002771,O006707,4.0,2026-01-27,Great value
R002772,O001362,3.0,2026-03-31,Damaged package
R002773,O003083,4.0,2026-06-11,Excellent product
R002774,O001527,5.0,2026-01-25,Damaged package
R002775,O003484,2.0,2026-06-25,Excellent product
R002776,O005083,5.0,2026-02-22,Fast delivery
R002777,O007096,4.0,2026-08-15,Damaged package
R002778,O005837,5.0,2026-03-20,Average experience
R002779,O006566,5.0,2026-05-15,Fast delivery
R002780,O006769,2.0,2026-08-16,Late delivery
R002781,O001338,4.0,2026-04-23,Great value
R002782,O000946,4.0,2026-03-27,Fast delivery
R002783,O005663,5.0,2026-07-28,Fast delivery
R002784,O002251,4.0,2026-07-23,Average experience
R002785,O003996,5.0,2026-03-10,Fast delivery
R002786,O003890,1.0,2026-08-22,Fast delivery
R002787,O003661,4.0,2026-06-29,Fast delivery
R002788,O002347,4.0,2026-08-01,Not as expected
R002789,O000069,4.0,2026-08-22,Damaged package
R002790,O005267,2.0,2026-01-28,Good quality
R002791,O005108,4.0,2026-04-17,Average experience
R002792,O003716,3.0,2026-04-15,Damaged package
R002793,O001599,4.0,2026-07-20,Late delivery
R002794,O003481,4.0,2026-06-02,Average experience
R002795,O006022,5.0,2026-07-15,Good quality
R002796,O004662,2.0,2026-08-30,Late delivery
R002797,O001504,4.0,2026-01-31,Great value
R002798,O006255,5.0,2026-05-31,Good quality
R002799,O000151,4.0,2026-02-04,Great value
R002800,O002985,3.0,2026-04-20,Good quality
R002801,O002087,5.0,2026-03-22,Late delivery
R002802,O006562,4.0,2026-04-15,Excellent product
R002803,O002260,4.0,2026-06-08,Not as expected
R002804,O003205,4.0,2026-01-25,Damaged package
R002805,O005245,2.0,2026-06-11,Average experience
R002806,O005548,4.0,2026-03-11,Damaged package
R002807,O006497,5.0,2026-07-18,Damaged package
R002808,O000860,4.0,2026-05-29,Fast delivery
R002809,O002841,5.0,2026-03-14,Good quality
R002810,O002859,3.0,2026-03-17,Late delivery
R002811,O005433,3.0,2026-04-07,Not as expected
R002812,O005341,3.0,2026-07-28,Not as expected
R002813,O000367,3.0,2026-03-20,Late delivery
R002814,O001433,4.0,2026-03-04,Average experience
R002815,O006620,3.0,2026-01-22,Damaged package
R002816,O001780,5.0,2026-03-14,Fast delivery
R002817,O004380,2.0,2026-03-28,Damaged package
R002818,O003426,5.0,2026-03-13,Damaged package
R002819,O001819,4.0,2026-01-09,Not as expected
R002820,O004589,4.0,2026-01-31,Great value
R002821,O000842,4.0,2026-04-22,Late delivery
R002822,O002705,5.0,2026-02-22,Great value
R002823,O001190,2.0,2026-05-23,Excellent product
R002824,O000176,3.0,2026-04-17,Average experience
R002825,O005925,5.0,2026-04-25,Excellent product
R002826,O000618,4.0,2026-06-09,Good quality
R002827,O002094,3.0,2026-01-27,Good quality
R002828,O007111,4.0,2026-03-14,Average experience
R002829,O000083,2.0,2026-06-14,Good quality
R002830,O003913,4.0,2026-06-06,Not as expected
R002831,O001031,4.0,2026-01-07,Damaged package
R002832,O003319,3.0,2026-08-24,Not as expected
R002833,O000301,2.0,2026-07-28,Good quality
R002834,O001473,4.0,2026-08-14,Fast delivery
R002835,O000284,5.0,2026-02-28,Damaged package
R002836,O002029,5.0,2026-04-23,Late delivery
R002837,O004351,3.0,2026-07-17,Great value
R002838,O004957,4.0,2026-05-24,Good quality
R002839,O005711,5.0,2026-02-10,Average experience
R002840,O001814,5.0,2026-05-01,Average experience
R002841,O001272,5.0,2026-02-16,Great value
R002842,O004406,3.0,2026-04-27,Great value
R002843,O006633,5.0,2026-03-16,Excellent product
R002844,O003838,,2026-08-29,Good quality
R002845,O002314,1.0,2026-08-26,Excellent product
R002846,O002009,4.0,2026-08-04,Fast delivery
R002847,O004329,4.0,2026-01-16,Average experience
R002848,O002643,5.0,2026-01-14,Late delivery
R002849,O003435,5.0,2026-04-15,Great value
R002850,O006560,5.0,2026-03-16,Fast delivery
R002851,O003995,5.0,2026-04-17,Damaged package
R002852,O003618,3.0,2026-03-14,Average experience
R002853,O003358,5.0,2026-05-07,Damaged package
R002854,O000100,3.0,2026-07-04,Late delivery
R002855,O004206,3.0,2026-02-13,Not as expected
R002856,O000745,4.0,2026-07-07,Fast delivery
R002857,O006660,5.0,2026-06-02,Fast delivery
R002858,O000481,3.0,2026-06-23,Excellent product
R002859,O004754,5.0,2026-08-26,Fast delivery
R002860,O006991,4.0,2026-06-25,Great value
R002861,O007112,2.0,2026-03-21,Fast delivery
R002862,O001158,5.0,2026-01-31,Average experience
R002863,O006797,5.0,2026-03-08,Great value
R002864,O001438,5.0,2026-05-31,Late delivery
R002865,O002415,4.0,2026-07-11,Great value
R002866,O004197,2.0,2026-03-29,Damaged package
R002867,O000403,4.0,2026-03-07,Late delivery
R002868,O002196,3.0,2026-01-03,Not as expected
R002869,O000950,4.0,2026-02-12,Damaged package
R002870,O006876,4.0,2026-06-27,Damaged package
R002871,O002068,4.0,2026-02-22,Not as expected
R002872,O003400,5.0,2026-05-13,Good quality
R002873,O005762,3.0,2026-03-06,Average experience
R002874,O000669,,2026-05-14,Late delivery
R002875,O000219,4.0,2026-05-04,Average experience
R002876,O001963,4.0,2026-08-02,Average experience
R002877,O003170,4.0,2026-01-21,Great value
R002878,O004217,5.0,2026-01-28,Fast delivery
R002879,O002214,2.0,2026-08-21,Good quality
R002880,O002634,5.0,2026-08-11,Excellent product
R002881,O001660,2.0,2026-04-19,Excellent product
R002882,O003614,4.0,2026-03-02,Great value
R002883,O004814,4.0,2026-02-17,Excellent product
R002884,O004959,3.0,2026-08-09,Great value
R002885,O002146,4.0,2026-04-21,Late delivery
R002886,O000778,4.0,2026-03-24,Great value
R002887,O002435,2.0,2026-05-03,Late delivery
R002888,O005156,4.0,2026-05-05,Fast delivery
R002889,O004102,4.0,2026-05-06,Not as expected
R002890,O004865,4.0,2026-01-23,Good quality
R002891,O001492,4.0,2026-02-10,Damaged package
R002892,O003067,5.0,2026-06-26,Great value
R002893,O003008,5.0,2026-06-13,Not as expected
R002894,O005219,5.0,2026-05-19,Average experience
R002895,O005383,5.0,2026-07-28,Average experience
R002896,O005748,4.0,2026-02-17,Fast delivery
R002897,O000518,4.0,2026-07-01,Average experience
R002898,O006252,4.0,2026-03-19,Excellent product
R002899,O003410,5.0,2026-04-27,Average experience
R002900,O004021,5.0,2026-08-16,Not as expected
R002901,O005821,4.0,2026-01-08,Excellent product
R002902,O007009,3.0,2026-06-19,Excellent product
R002903,O006632,3.0,2026-05-24,Good quality
R002904,O003908,4.0,2026-06-08,Great value
R002905,O000569,4.0,2026-08-27,Great value
R002906,O000361,4.0,2026-04-11,Damaged package
R002907,O003283,4.0,2026-08-08,Not as expected
R002908,O006204,4.0,2026-08-28,Damaged package
R002909,O004936,4.0,2026-06-02,Great value
R002910,O003419,5.0,2026-06-07,Late delivery
R002911,O003830,4.0,2026-03-05,Good quality
R002912,O000760,1.0,2026-04-20,Excellent product
R002913,O005096,4.0,2026-05-22,Damaged package
R002914,O006766,5.0,2026-04-27,Not as expected
R002915,O005845,5.0,2026-02-09,Great value
R002916,O005447,3.0,2026-05-17,Fast delivery
R002917,O000215,4.0,2026-03-15,Late delivery
R002918,O003081,5.0,2026-04-28,Damaged package
R002919,O006642,2.0,2026-01-31,Late delivery
R002920,O004073,5.0,2026-02-04,Fast delivery
R002921,O004355,1.0,2026-03-20,Fast delivery
R002922,O006699,3.0,2026-02-20,Damaged package
R002923,O003308,4.0,2026-07-18,Great value
R002924,O001474,4.0,2026-01-30,Damaged package
R002925,O002245,4.0,2026-01-28,Damaged package
R002926,O000726,4.0,2026-03-20,Excellent product
R002927,O004999,5.0,2026-01-05,Great value
R002928,O000050,5.0,2026-08-15,Average experience
R002929,O005639,5.0,2026-07-19,Good quality
R002930,O000888,4.0,2026-01-23,Damaged package
R002931,O006300,4.0,2026-07-27,Not as expected
R002932,O002894,4.0,2026-01-22,Not as expected
R002933,O004961,5.0,2026-01-11,Good quality
R002934,O006502,5.0,2026-03-25,Good quality
R002935,O000517,1.0,2026-06-14,Good quality
R002936,O005633,5.0,2026-08-30,Great value
R002937,O000140,3.0,2026-02-13,Great value
R002938,O004120,4.0,2026-07-16,Damaged package
R002939,O006768,5.0,2026-04-18,Good quality
R002940,O004516,5.0,2026-08-08,Damaged package
R002941,O006051,1.0,2026-04-07,Damaged package
R002942,O000464,4.0,2026-07-27,Not as expected
R002943,O004429,2.0,2026-02-14,Late delivery
R002944,O001234,5.0,2026-03-08,Fast delivery
R002945,O000595,3.0,2026-06-28,Great value
R002946,O000451,2.0,2026-08-28,Late delivery
R002947,O005285,2.0,2026-04-07,Excellent product
R002948,O003380,5.0,2026-01-05,Not as expected
R002949,O005496,2.0,2026-08-03,Damaged package
R002950,O000313,4.0,2026-01-07,Average experience
R002951,O003239,3.0,2026-04-25,Not as expected
R002952,O004343,4.0,2026-05-14,Excellent product
R002953,O004841,3.0,2026-04-16,Average experience
R002954,O000452,3.0,2026-08-24,Late delivery
