payment_id,order_id,payment_method,payment_status,amount
PAY0003775,O003775,Cash on Delivery,Paid,30000.0
PAY0003776,O003776,Card,Paid,4250.0
PAY0003777,O003777,Card,Paid,61000.0
PAY0003778,O003778,Wallet,Paid,28000.0
PAY0003779,O003779,Wallet,Paid,24000.0
PAY0003780,O003780,Cash on Delivery,Paid,12000.0
PAY0003781,O003781,Card,Paid,175500.0
PAY0003782,O003782,Card,Paid,11400.0
PAY0003783,O003783,Card,Paid,13500.0
PAY0003784,O003784,Cash on Delivery,Paid,122400.0
PAY0003785,O003785,Card,Paid,10400.0
PAY0003786,O003786,Card,Paid,7200.0
PAY0003787,O003787,Wallet,Paid,28000.0
PAY0003788,O003788,Wallet,Paid,28800.0
PAY0003789,O003789,Card,Paid,169000.0
PAY0003790,O003790,Cash on Delivery,Paid,57100.0
PAY0003791,O003791,Bank Transfer,Pending,37225.0
PAY0003792,O003792,Wallet,Paid,66000.0
PAY0003793,O003793,Bank Transfer,Paid,12350.0
PAY0003794,O003794,Card,Paid,2250.0
PAY0003795,O003795,Cash on Delivery,Paid,12000.0
PAY0003796,O003796,Cash on Delivery,Paid,139200.0
PAY0003797,O003797,Card,Paid,27000.0
PAY0003798,O003798,Bank Transfer,Paid,5850.0
PAY0003799,O003799,Cash on Delivery,Failed,102600.0
PAY0003800,O003800,Wallet,Paid,4500.0
PAY0003801,O003801,Card,Pending,25500.0
PAY0003802,O003802,Bank Transfer,Paid,53200.0
PAY0003803,O003803,Cash on Delivery,Pending,25500.0
PAY0003804,O003804,Card,Paid,44000.0
PAY0003805,O003805,Bank Transfer,Paid,4250.0
PAY0003806,O003806,Bank Transfer,Paid,22800.0
PAY0003807,O003807,Cash on Delivery,Paid,18000.0
PAY0003808,O003808,Wallet,Paid,69450.0
PAY0003809,O003809,Bank Transfer,Paid,131575.0
PAY0003810,O003810,Cash on Delivery,Paid,140400.0
PAY0003811,O003811,Card,Paid,37400.0
PAY0003812,O003812,Cash on Delivery,Paid,12150.0
PAY0003813,O003813,Cash on Delivery,Failed,20850.0
PAY0003814,O003814,Cash on Delivery,Paid,68400.0
PAY0003815,O003815,Card,Paid,18700.0
PAY0003816,O003816,Bank Transfer,Paid,14250.0
PAY0003817,O003817,Bank Transfer,Paid,13500.0
PAY0003818,O003818,Bank Transfer,Paid,44000.0
PAY0003819,O003819,Bank Transfer,Paid,68400.0
PAY0003820,O003820,Card,Paid,17600.0
PAY0003821,O003821,Cash on Delivery,Paid,20400.0
PAY0003822,O003822,Bank Transfer,Paid,30600.0
PAY0003823,O003823,Cash on Delivery,Paid,25200.0
PAY0003824,O003824,Cash on Delivery,Paid,25500.0
PAY0003825,O003825,Card,Paid,13500.0
PAY0003826,O003826,Cash on Delivery,Paid,83050.0
PAY0003827,O003827,Card,Paid,57600.0
PAY0003828,O003828,Card,Paid,63750.0
PAY0003829,O003829,Cash on Delivery,Pending,25500.0
PAY0003830,O003830,Cash on Delivery,Paid,30000.0
PAY0003831,O003831,Card,Paid,17550.0
PAY0003832,O003832,Cash on Delivery,Paid,12000.0
PAY0003833,O003833,Wallet,Paid,13500.0
PAY0003834,O003834,Card,Paid,9000.0
PAY0003835,O003835,Cash on Delivery,Paid,22800.0
PAY0003836,O003836,Wallet,Paid,84000.0
PAY0003837,O003837,Wallet,Paid,19800.0
PAY0003838,O003838,Cash on Delivery,Paid,9000.0
PAY0003839,O003839,Bank Transfer,Paid,19800.0
PAY0003840,O003840,Card,Paid,48600.0
PAY0003841,O003841,Bank Transfer,Paid,154225.0
PAY0003842,O003842,Wallet,Paid,28500.0
PAY0003843,O003843,Card,Paid,15000.0
PAY0003844,O003844,Card,Pending,25500.0
PAY0003845,O003845,Card,Paid,28000.0
PAY0003846,O003846,Cash on Delivery,Paid,28000.0
PAY0003847,O003847,Card,Paid,124800.0
PAY0003848,O003848,Cash on Delivery,Paid,24000.0
PAY0003849,O003849,Cash on Delivery,Paid,195000.0
PAY0003850,O003850,Bank Transfer,Paid,161200.0
PAY0003851,O003851,Bank Transfer,Paid,10400.0
PAY0003852,O003852,Cash on Delivery,Paid,11475.0
PAY0003853,O003853,Bank Transfer,Paid,12000.0
PAY0003854,O003854,Cash on Delivery,Paid,12150.0
PAY0003855,O003855,Bank Transfer,Paid,52000.0
PAY0003856,O003856,Cash on Delivery,Paid,46800.0
PAY0003857,O003857,Bank Transfer,Paid,8500.0
PAY0003858,O003858,Card,Paid,30175.0
PAY0003859,O003859,Bank Transfer,Paid,63000.0
PAY0003860,O003860,Card,Paid,46200.0
PAY0003861,O003861,Cash on Delivery,Paid,41600.0
PAY0003862,O003862,Wallet,Paid,32400.0
PAY0003863,O003863,Cash on Delivery,Paid,19800.0
PAY0003864,O003864,Bank Transfer,Paid,11400.0
PAY0003865,O003865,Bank Transfer,Paid,14250.0
PAY0003866,O003866,Cash on Delivery,Paid,22400.0
PAY0003867,O003867,Card,Paid,64800.0
PAY0003868,O003868,Card,Paid,8100.0
PAY0003869,O003869,Wallet,Paid,29450.0
PAY0003870,O003870,Cash on Delivery,Paid,153000.0
PAY0003871,O003871,Cash on Delivery,Paid,47600.0
PAY0003872,O003872,Card,Paid,64500.0
PAY0003873,O003873,Card,Paid,16200.0
PAY0003874,O003874,Cash on Delivery,Paid,14450.0
PAY0003875,O003875,Card,Paid,12000.0
PAY0003876,O003876,Card,Paid,44800.0
PAY0003877,O003877,Bank Transfer,Paid,28000.0
PAY0003878,O003878,Card,Paid,24000.0
PAY0003879,O003879,Cash on Delivery,Paid,6175.0
PAY0003880,O003880,Card,Paid,16150.0
PAY0003881,O003881,Cash on Delivery,Paid,130725.0
PAY0003882,O003882,Cash on Delivery,Paid,71400.0
PAY0003883,O003883,Card,Paid,56000.0
PAY0003884,O003884,Cash on Delivery,Paid,2500.0
PAY0003885,O003885,Cash on Delivery,Paid,29000.0
PAY0003886,O003886,Bank Transfer,Paid,140400.0
PAY0003887,O003887,Card,Paid,71400.0
PAY0003888,O003888,Bank Transfer,Paid,75600.0
PAY0003889,O003889,Cash on Delivery,Paid,16200.0
PAY0003890,O003890,Card,Paid,15000.0
PAY0003891,O003891,Card,Failed,8100.0
PAY0003892,O003892,Wallet,Paid,93600.0
PAY0003893,O003893,Card,Paid,36000.0
PAY0003894,O003894,Bank Transfer,Paid,5000.0
PAY0003895,O003895,Wallet,Paid,52000.0
PAY0003896,O003896,Bank Transfer,Failed,21600.0
PAY0003897,O003897,Card,Paid,15000.0
PAY0003898,O003898,Card,Paid,4275.0
PAY0003899,O003899,Card,Paid,9000.0
PAY0003900,O003900,Card,Paid,52000.0
PAY0003901,O003901,Cash on Delivery,Paid,25500.0
PAY0003902,O003902,Cash on Delivery,Paid,16700.0
PAY0003903,O003903,Cash on Delivery,Paid,62700.0
PAY0003904,O003904,Bank Transfer,Paid,51300.0
PAY0003905,O003905,Card,Paid,25500.0
PAY0003906,O003906,Card,Paid,12750.0
PAY0003907,O003907,Bank Transfer,Paid,19800.0
PAY0003908,O003908,Bank Transfer,Paid,2500.0
PAY0003909,O003909,Bank Transfer,Paid,6750.0
PAY0003910,O003910,Wallet,Paid,6500.0
PAY0003911,O003911,Bank Transfer,Paid,11050.0
PAY0003912,O003912,Wallet,Paid,152000.0
PAY0003913,O003913,Wallet,Paid,67950.0
PAY0003914,O003914,Cash on Delivery,Paid,132600.0
PAY0003915,O003915,Cash on Delivery,Paid,21600.0
PAY0003916,O003916,Card,Paid,13000.0
PAY0003917,O003917,Bank Transfer,Paid,4500.0
PAY0003918,O003918,Cash on Delivery,Paid,22000.0
PAY0003919,O003919,Bank Transfer,Pending,11400.0
PAY0003920,O003920,Card,Paid,24225.0
PAY0003921,O003921,Card,Paid,257700.0
PAY0003922,O003922,Card,Paid,24000.0
PAY0003923,O003923,Wallet,Paid,36000.0
PAY0003924,O003924,Bank Transfer,Paid,16150.0
PAY0003925,O003925,Bank Transfer,Paid,156000.0
PAY0003926,O003926,Cash on Delivery,Paid,8075.0
PAY0003927,O003927,Card,Paid,23800.0
PAY0003928,O003928,Wallet,Paid,66000.0
PAY0003929,O003929,Card,Paid,22000.0
PAY0003930,O003930,Card,Paid,22800.0
PAY0003931,O003931,Bank Transfer,Pending,263900.0
PAY0003932,O003932,Card,Paid,18000.0
PAY0003933,O003933,Card,Paid,5525.0
PAY0003934,O003934,Cash on Delivery,Paid,11700.0
PAY0003935,O003935,Cash on Delivery,Paid,19800.0
PAY0003936,O003936,Bank Transfer,Paid,24000.0
PAY0003937,O003937,Wallet,Paid,6000.0
PAY0003938,O003938,Card,Paid,25500.0
PAY0003939,O003939,Card,Paid,21600.0
PAY0003940,O003940,Cash on Delivery,Paid,8500.0
PAY0003941,O003941,Cash on Delivery,Paid,142250.0
PAY0003942,O003942,Bank Transfer,Paid,40200.0
PAY0003943,O003943,Card,Paid,62700.0
PAY0003944,O003944,Card,Paid,11700.0
PAY0003945,O003945,Card,Paid,96150.0
PAY0003946,O003946,Card,Paid,104000.0
PAY0003947,O003947,Card,Paid,21600.0
PAY0003948,O003948,Cash on Delivery,Paid,3825.0
PAY0003949,O003949,Bank Transfer,Paid,123500.0
PAY0003950,O003950,Bank Transfer,Paid,17000.0
PAY0003951,O003951,Card,Paid,104000.0
PAY0003952,O003952,Card,Pending,6175.0
PAY0003953,O003953,Cash on Delivery,Paid,130000.0
PAY0003954,O003954,Card,Pending,7650.0
PAY0003955,O003955,Cash on Delivery,Paid,66800.0
PAY0003956,O003956,Cash on Delivery,Paid,33000.0
PAY0003957,O003957,Bank Transfer,Paid,17550.0
PAY0003958,O003958,Card,Paid,8100.0
PAY0003959,O003959,Card,Paid,82350.0
PAY0003960,O003960,Card,Paid,148200.0
PAY0003961,O003961,Cash on Delivery,Paid,12000.0
PAY0003962,O003962,Card,Paid,17100.0
PAY0003963,O003963,Card,Paid,140400.0
PAY0003964,O003964,Card,Paid,66000.0
PAY0003965,O003965,Card,Paid,22000.0
PAY0003966,O003966,Wallet,Paid,44200.0
PAY0003967,O003967,Bank Transfer,Paid,22950.0
PAY0003968,O003968,Cash on Delivery,Paid,30000.0
PAY0003969,O003969,Bank Transfer,Paid,108550.0
PAY0003970,O003970,Card,Paid,14250.0
PAY0003971,O003971,Bank Transfer,Paid,84000.0
PAY0003972,O003972,Cash on Delivery,Paid,138075.0
PAY0003973,O003973,Card,Paid,204000.0
PAY0003974,O003974,Cash on Delivery,Paid,54000.0
PAY0003975,O003975,Cash on Delivery,Paid,32400.0
PAY0003976,O003976,Cash on Delivery,Paid,28000.0
PAY0003977,O003977,Wallet,Paid,36000.0
PAY0003978,O003978,Card,Paid,195000.0
PAY0003979,O003979,Wallet,Paid,22000.0
PAY0003980,O003980,Bank Transfer,Paid,15300.0
PAY0003981,O003981,Cash on Delivery,Paid,32900.0
PAY0003982,O003982,Bank Transfer,Paid,17550.0
PAY0003983,O003983,Card,Paid,60325.0
PAY0003984,O003984,Cash on Delivery,Paid,32500.0
PAY0003985,O003985,Card,Pending,54000.0
PAY0003986,O003986,Card,Paid,123500.0
PAY0003987,O003987,Card,Paid,21600.0
PAY0003988,O003988,Card,Paid,39600.0
PAY0003989,O003989,Bank Transfer,Paid,114300.0
PAY0003990,O003990,Bank Transfer,Paid,3600.0
PAY0003991,O003991,Card,Paid,160550.0
PAY0003992,O003992,Card,Paid,156000.0
PAY0003993,O003993,Wallet,Paid,32400.0
PAY0003994,O003994,Card,Pending,8500.0
PAY0003995,O003995,Wallet,Paid,17550.0
PAY0003996,O003996,Cash on Delivery,Paid,48600.0
PAY0003997,O003997,Cash on Delivery,Paid,8075.0
PAY0003998,O003998,Card,Paid,108000.0
PAY0003999,O003999,Card,Paid,6175.0
PAY0004000,O004000,Bank Transfer,Paid,8075.0
PAY0004001,O004001,Card,Paid,8550.0
PAY0004002,O004002,Wallet,Paid,7650.0
PAY0004003,O004003,Cash on Delivery,Paid,45000.0
PAY0004004,O004004,Bank Transfer,Paid,6500.0
PAY0004005,O004005,Bank Transfer,Paid,6500.0
PAY0004006,O004006,Cash on Delivery,Paid,68400.0
PAY0004007,O004007,Bank Transfer,Paid,11475.0
PAY0004008,O004008,Bank Transfer,Paid,5000.0
PAY0004009,O004009,Wallet,Paid,48000.0
PAY0004010,O004010,Card,Paid,79800.0
PAY0004011,O004011,Bank Transfer,Paid,48000.0
PAY0004012,O004012,Cash on Delivery,Paid,25500.0
PAY0004013,O004013,Cash on Delivery,Paid,4500.0
PAY0004014,O004014,Wallet,Paid,16575.0
PAY0004015,O004015,Card,Paid,45250.0
PAY0004016,O004016,Bank Transfer,Paid,13000.0
PAY0004017,O004017,Card,Paid,37400.0
PAY0004018,O004018,Cash on Delivery,Paid,79800.0
PAY0004019,O004019,Card,Paid,30600.0
PAY0004020,O004020,Card,Paid,71400.0
PAY0004021,O004021,Cash on Delivery,Paid,15000.0
PAY0004022,O004022,Card,Paid,22000.0
PAY0004023,O004023,Card,Paid,84000.0
PAY0004024,O004024,Card,Paid,52000.0
PAY0004025,O004025,Card,Paid,150000.0
PAY0004026,O004026,Cash on Delivery,Paid,24000.0
PAY0004027,O004027,Card,Paid,16150.0
PAY0004028,O004028,Card,Paid,50400.0
PAY0004029,O004029,Card,Paid,45800.0
PAY0004030,O004030,Card,Paid,17000.0
PAY0004031,O004031,Card,Paid,65175.0
PAY0004032,O004032,Card,Paid,74400.0
PAY0004033,O004033,Card,Paid,34200.0
PAY0004034,O004034,Cash on Delivery,Pending,34200.0
PAY0004035,O004035,Bank Transfer,Paid,54000.0
PAY0004036,O004036,Card,Paid,25500.0
PAY0004037,O004037,Card,Paid,56000.0
PAY0004038,O004038,Bank Transfer,Paid,110500.0
PAY0004039,O004039,Wallet,Paid,16150.0
PAY0004040,O004040,Cash on Delivery,Paid,107100.0
PAY0004041,O004041,Card,Paid,5525.0
PAY0004042,O004042,Wallet,Paid,58500.0
PAY0004043,O004043,Card,Paid,45000.0
PAY0004044,O004044,Card,Paid,195000.0
PAY0004045,O004045,Cash on Delivery,Paid,12350.0
PAY0004046,O004046,Card,Paid,21600.0
PAY0004047,O004047,Wallet,Paid,166000.0
PAY0004048,O004048,Cash on Delivery,Paid,130000.0
PAY0004049,O004049,Bank Transfer,Paid,10800.0
PAY0004050,O004050,Card,Paid,52500.0
PAY0004051,O004051,Card,Paid,48600.0
PAY0004052,O004052,Wallet,Paid,53200.0
PAY0004053,O004053,Cash on Delivery,Paid,25500.0
PAY0004054,O004054,Bank Transfer,Paid,13500.0
PAY0004055,O004055,Card,Paid,65000.0
PAY0004056,O004056,Card,Paid,68700.0
PAY0004057,O004057,Cash on Delivery,Paid,17000.0
PAY0004058,O004058,Card,Paid,16150.0
PAY0004059,O004059,Wallet,Paid,48600.0
PAY0004060,O004060,Card,Paid,44000.0
PAY0004061,O004061,Card,Paid,22950.0
PAY0004062,O004062,Bank Transfer,Paid,62700.0
PAY0004063,O004063,Card,Paid,50400.0
PAY0004064,O004064,Card,Paid,18000.0
PAY0004065,O004065,Card,Paid,54000.0
PAY0004066,O004066,Cash on Delivery,Paid,34200.0
PAY0004067,O004067,Card,Paid,59400.0
PAY0004068,O004068,Cash on Delivery,Paid,14450.0
PAY0004069,O004069,Wallet,Paid,65000.0
PAY0004070,O004070,Card,Paid,156000.0
PAY0004071,O004071,Card,Paid,39600.0
PAY0004072,O004072,Card,Paid,195000.0
PAY0004073,O004073,Cash on Delivery,Paid,66000.0
PAY0004074,O004074,Cash on Delivery,Paid,52800.0
PAY0004075,O004075,Wallet,Paid,45600.0
PAY0004076,O004076,Wallet,Paid,24000.0
PAY0004077,O004077,Card,Paid,165750.0
PAY0004078,O004078,Card,Paid,52000.0
PAY0004079,O004079,Card,Paid,156000.0
PAY0004080,O004080,Cash on Delivery,Pending,7650.0
PAY0004081,O004081,Card,Paid,28000.0
PAY0004082,O004082,Bank Transfer,Paid,54000.0
PAY0004083,O004083,Cash on Delivery,Paid,185250.0
PAY0004084,O004084,Card,Paid,7650.0
PAY0004085,O004085,Bank Transfer,Paid,12150.0
PAY0004086,O004086,Cash on Delivery,Paid,4500.0
PAY0004087,O004087,Wallet,Paid,17100.0
PAY0004088,O004088,Bank Transfer,Paid,47600.0
PAY0004089,O004089,Cash on Delivery,Paid,8100.0
PAY0004090,O004090,Card,Pending,30975.0
PAY0004091,O004091,Cash on Delivery,Paid,50400.0
PAY0004092,O004092,Cash on Delivery,Paid,36000.0
PAY0004093,O004093,Bank Transfer,Paid,91750.0
PAY0004094,O004094,Bank Transfer,Pending,13000.0
PAY0004095,O004095,Wallet,Paid,11400.0
PAY0004096,O004096,Cash on Delivery,Paid,79800.0
PAY0004097,O004097,Cash on Delivery,Paid,48000.0
PAY0004098,O004098,Card,Paid,24000.0
PAY0004099,O004099,Cash on Delivery,Paid,6800.0
PAY0004100,O004100,Card,Failed,30000.0
PAY0004101,O004101,Card,Paid,21600.0
PAY0004102,O004102,Card,Paid,8500.0
PAY0004103,O004103,Cash on Delivery,Paid,4050.0
PAY0004104,O004104,Card,Paid,28000.0
PAY0004105,O004105,Card,Paid,28500.0
PAY0004106,O004106,Card,Failed,48275.0
PAY0004107,O004107,Cash on Delivery,Paid,66000.0
PAY0004108,O004108,Card,Paid,60350.0
PAY0004109,O004109,Cash on Delivery,Paid,195000.0
PAY0004110,O004110,Bank Transfer,Paid,92550.0
PAY0004111,O004111,Cash on Delivery,Paid,99000.0
PAY0004112,O004112,Card,Paid,54000.0
PAY0004113,O004113,Cash on Delivery,Paid,41500.0
PAY0004114,O004114,Wallet,Pending,13500.0
PAY0004115,O004115,Cash on Delivery,Paid,4750.0
PAY0004116,O004116,Card,Paid,99600.0
PAY0004117,O004117,Bank Transfer,Failed,12750.0
PAY0004118,O004118,Cash on Delivery,Paid,44000.0
PAY0004119,O004119,Wallet,Paid,18525.0
PAY0004120,O004120,Card,Paid,16150.0
PAY0004121,O004121,Wallet,Paid,48750.0
PAY0004122,O004122,Cash on Delivery,Paid,136350.0
PAY0004123,O004123,Cash on Delivery,Paid,36000.0
PAY0004124,O004124,Bank Transfer,Paid,45000.0
PAY0004125,O004125,Card,Paid,36000.0
PAY0004126,O004126,Card,Paid,79800.0
PAY0004127,O004127,Card,Paid,22000.0
PAY0004128,O004128,Cash on Delivery,Paid,98800.0
PAY0004129,O004129,Cash on Delivery,Pending,56000.0
PAY0004130,O004130,Wallet,Paid,24000.0
PAY0004131,O004131,Cash on Delivery,Paid,26600.0
PAY0004132,O004132,Cash on Delivery,Paid,14450.0
PAY0004133,O004133,Card,Paid,19800.0
PAY0004134,O004134,Bank Transfer,Paid,39300.0
PAY0004135,O004135,Card,Paid,17100.0
PAY0004136,O004136,Card,Paid,28000.0
PAY0004137,O004137,Card,Paid,14850.0
PAY0004138,O004138,Wallet,Paid,21600.0
PAY0004139,O004139,Cash on Delivery,Paid,55250.0
PAY0004140,O004140,Cash on Delivery,Paid,112500.0
PAY0004141,O004141,Card,Paid,28000.0
PAY0004142,O004142,Card,Paid,117000.0
PAY0004143,O004143,Wallet,Paid,32400.0
PAY0004144,O004144,Cash on Delivery,Paid,50400.0
PAY0004145,O004145,Card,Paid,75600.0
PAY0004146,O004146,Bank Transfer,Paid,48000.0
PAY0004147,O004147,Card,Paid,45000.0
PAY0004148,O004148,Cash on Delivery,Paid,7500.0
PAY0004149,O004149,Card,Paid,36000.0
PAY0004150,O004150,Bank Transfer,Paid,28000.0
PAY0004151,O004151,Wallet,Paid,52000.0
PAY0004152,O004152,Card,Paid,59400.0
PAY0004153,O004153,Bank Transfer,Paid,25200.0
PAY0004154,O004154,Wallet,Paid,156000.0
PAY0004155,O004155,Bank Transfer,Paid,55250.0
PAY0004156,O004156,Bank Transfer,Paid,12100.0
PAY0004157,O004157,Cash on Delivery,Paid,165750.0
PAY0004158,O004158,Card,Paid,52000.0
PAY0004159,O004159,Card,Paid,66000.0
PAY0004160,O004160,Card,Paid,40500.0
PAY0004161,O004161,Card,Paid,85400.0
PAY0004162,O004162,Cash on Delivery,Paid,6500.0
PAY0004163,O004163,Card,Paid,19800.0
PAY0004164,O004164,Cash on Delivery,Paid,123500.0
PAY0004165,O004165,Cash on Delivery,Paid,8500.0
PAY0004166,O004166,Card,Paid,25500.0
PAY0004167,O004167,Card,Paid,42750.0
PAY0004168,O004168,Cash on Delivery,Paid,65000.0
PAY0004169,O004169,Wallet,Paid,175500.0
PAY0004170,O004170,Cash on Delivery,Paid,7500.0
PAY0004171,O004171,Wallet,Paid,57600.0
PAY0004172,O004172,Wallet,Paid,20900.0
PAY0004173,O004173,Cash on Delivery,Paid,15300.0
PAY0004174,O004174,Cash on Delivery,Pending,12000.0
PAY0004175,O004175,Cash on Delivery,Paid,39600.0
PAY0004176,O004176,Card,Failed,55250.0
PAY0004177,O004177,Card,Paid,4500.0
PAY0004178,O004178,Card,Paid,25500.0
PAY0004179,O004179,Card,Paid,84000.0
PAY0004180,O004180,Card,Paid,113800.0
PAY0004181,O004181,Card,Paid,2250.0
PAY0004182,O004182,Bank Transfer,Paid,43925.0
PAY0004183,O004183,Card,Paid,24000.0
PAY0004184,O004184,Cash on Delivery,Paid,7650.0
PAY0004185,O004185,Card,Paid,8550.0
PAY0004186,O004186,Cash on Delivery,Paid,7225.0
PAY0004187,O004187,Cash on Delivery,Paid,87600.0
PAY0004188,O004188,Cash on Delivery,Paid,12000.0
PAY0004189,O004189,Card,Paid,84300.0
PAY0004190,O004190,Wallet,Paid,22800.0
PAY0004191,O004191,Cash on Delivery,Paid,17100.0
PAY0004192,O004192,Cash on Delivery,Paid,36000.0
PAY0004193,O004193,Card,Paid,15300.0
PAY0004194,O004194,Bank Transfer,Paid,19650.0
PAY0004195,O004195,Card,Paid,26600.0
PAY0004196,O004196,Bank Transfer,Pending,40500.0
PAY0004197,O004197,Card,Pending,52000.0
PAY0004198,O004198,Bank Transfer,Paid,4050.0
PAY0004199,O004199,Wallet,Paid,66750.0
PAY0004200,O004200,Card,Paid,156000.0
PAY0004201,O004201,Card,Paid,24000.0
PAY0004202,O004202,Bank Transfer,Paid,4500.0
PAY0004203,O004203,Cash on Delivery,Paid,25500.0
PAY0004204,O004204,Card,Paid,32100.0
PAY0004205,O004205,Cash on Delivery,Paid,32400.0
PAY0004206,O004206,Wallet,Paid,37400.0
PAY0004207,O004207,Wallet,Paid,23450.0
PAY0004208,O004208,Card,Paid,56000.0
PAY0004209,O004209,Cash on Delivery,Paid,81800.0
PAY0004210,O004210,Cash on Delivery,Paid,48000.0
PAY0004211,O004211,Card,Paid,15000.0
PAY0004212,O004212,Card,Failed,16150.0
PAY0004213,O004213,Card,Paid,48600.0
PAY0004214,O004214,Card,Paid,55250.0
PAY0004215,O004215,Cash on Delivery,Paid,13500.0
PAY0004216,O004216,Card,Paid,5850.0
PAY0004217,O004217,Cash on Delivery,Failed,4500.0
PAY0004218,O004218,Bank Transfer,Paid,71700.0
PAY0004219,O004219,Card,Paid,4050.0
PAY0004220,O004220,Cash on Delivery,Paid,36000.0
PAY0004221,O004221,Card,Paid,15000.0
PAY0004222,O004222,Cash on Delivery,Paid,131000.0
PAY0004223,O004223,Card,Paid,17000.0
PAY0004224,O004224,Cash on Delivery,Paid,13500.0
PAY0004225,O004225,Cash on Delivery,Paid,54000.0
PAY0004226,O004226,Cash on Delivery,Paid,14250.0
PAY0004227,O004227,Card,Paid,52000.0
PAY0004228,O004228,Wallet,Paid,49400.0
PAY0004229,O004229,Cash on Delivery,Paid,18000.0
PAY0004230,O004230,Cash on Delivery,Paid,17580.0
PAY0004231,O004231,Cash on Delivery,Paid,65400.0
PAY0004232,O004232,Wallet,Paid,25500.0
PAY0004233,O004233,Cash on Delivery,Paid,7500.0
PAY0004234,O004234,Cash on Delivery,Paid,13500.0
PAY0004235,O004235,Cash on Delivery,Paid,24000.0
PAY0004236,O004236,Cash on Delivery,Paid,28500.0
PAY0004237,O004237,Cash on Delivery,Paid,8500.0
PAY0004238,O004238,Cash on Delivery,Paid,4500.0
PAY0004239,O004239,Cash on Delivery,Paid,24000.0
PAY0004240,O004240,Bank Transfer,Paid,12000.0
PAY0004241,O004241,Cash on Delivery,Paid,75300.0
PAY0004242,O004242,Card,Paid,72000.0
PAY0004243,O004243,Cash on Delivery,Paid,51300.0
PAY0004244,O004244,Cash on Delivery,Paid,17000.0
PAY0004245,O004245,Cash on Delivery,Paid,8500.0
PAY0004246,O004246,Cash on Delivery,Paid,125600.0
PAY0004247,O004247,Card,Paid,38400.0
PAY0004248,O004248,Card,Paid,58500.0
PAY0004249,O004249,Bank Transfer,Failed,15000.0
PAY0004250,O004250,Card,Paid,140400.0
PAY0004251,O004251,Card,Paid,20900.0
PAY0004252,O004252,Wallet,Paid,13500.0
PAY0004253,O004253,Card,Paid,30000.0
PAY0004254,O004254,Card,Paid,84000.0
PAY0004255,O004255,Card,Paid,12000.0
PAY0004256,O004256,Card,Paid,38250.0
PAY0004257,O004257,Card,Paid,-20900.0
PAY0004258,O004258,Card,Paid,49400.0
PAY0004259,O004259,Card,Paid,36900.0
PAY0004260,O004260,Wallet,Paid,6500.0
PAY0004261,O004261,Cash on Delivery,Paid,25500.0
PAY0004262,O004262,Card,Paid,52000.0
PAY0004263,O004263,Wallet,Paid,84000.0
PAY0004264,O004264,Bank Transfer,Paid,13000.0
PAY0004265,O004265,Card,Failed,54000.0
PAY0004266,O004266,Card,Paid,62700.0
PAY0004267,O004267,Card,Paid,25500.0
PAY0004268,O004268,Cash on Delivery,Paid,41800.0
PAY0004269,O004269,Cash on Delivery,Paid,20400.0
PAY0004270,O004270,Bank Transfer,Paid,20400.0
PAY0004271,O004271,Cash on Delivery,Paid,9000.0
PAY0004272,O004272,Card,Paid,79800.0
PAY0004273,O004273,Card,Paid,67700.0
PAY0004274,O004274,Cash on Delivery,Paid,135850.0
PAY0004275,O004275,Card,Paid,25500.0
PAY0004276,O004276,Card,Pending,22000.0
PAY0004277,O004277,Card,Paid,50400.0
PAY0004278,O004278,Bank Transfer,Paid,66000.0
PAY0004279,O004279,Cash on Delivery,Paid,38250.0
PAY0004280,O004280,Card,Pending,56000.0
PAY0004281,O004281,Card,Paid,104000.0
PAY0004282,O004282,Cash on Delivery,Paid,12350.0
PAY0004283,O004283,Cash on Delivery,Paid,84000.0
PAY0004284,O004284,Cash on Delivery,Paid,195000.0
PAY0004285,O004285,Cash on Delivery,Paid,14400.0
PAY0004286,O004286,Cash on Delivery,Paid,22800.0
PAY0004287,O004287,Card,Paid,99200.0
PAY0004288,O004288,Cash on Delivery,Paid,45600.0
PAY0004289,O004289,Card,Paid,32450.0
PAY0004290,O004290,Bank Transfer,Pending,25600.0
