order_id,customer_id,order_date,status,sales_channel,shipping_city
O003533,C0539,2026-05-29,Delivered,Website,Karachi
O003534,C0105,2026-02-18,Delivered,Website,Islamabad
O003535,C0213,2026-03-03,Delivered,Website,Peshawar
O003536,C0375,2026-02-24,Returned,Website,Islamabad
O003537,C0346,2026-03-28,Delivered,Website,Lahore
O003538,C0309,2026-06-09,Delivered,Website,Islamabad
O003539,C0588,2026-04-08,Delivered,Mobile App,Karachi
O003540,C0473,2026-03-21,Delivered,Mobile App,Karachi
O003541,C0566,2026-05-06,Delivered,Website,Karachi
O003542,C0396,2026-05-30,Delivered,Website,Lahore
O003543,C0588,2026-01-04,Delivered,Website,Multan
O003544,C0361,2026-08-05,Delivered,Website,Karachi
O003545,C0326,2026-08-11,Delivered,Website,Karachi
O003546,C0490,2026-05-27,Delivered,Marketplace,Rawalpindi
O003547,C0522,2026-05-20,Delivered,Mobile App,Peshawar
O003548,C0041,2026-06-18,Delivered,Website,Lahore
O003549,C0547,2026-04-18,Delivered,Website,Lahore
O003550,C0415,2026-03-30,Shipped,Mobile App,Lahore
O003551,C0539,2026-03-27,Delivered,Marketplace,Islamabad
O003552,C0430,2026-02-08,Delivered,Website,Peshawar
O003553,C0557,2026-07-24,Delivered,Mobile App,Karachi
O003554,C0166,2026-03-19,Delivered,Website,Multan
O003555,C0113,2026-03-11,Cancelled,Mobile App,Islamabad
O003556,C0118,2026-08-23,Delivered,Website,Rawalpindi
O003557,C0152,2026-05-04,Delivered,Mobile App,Karachi
O003558,C0129,2026-06-01,Delivered,Website,Multan
O003559,C0265,2026-03-01,Delivered,Mobile App,Lahore
O003560,C0119,2026-03-09,Cancelled,Mobile App,Lahore
O003561,C0095,2026-06-26,Cancelled,Mobile App,Lahore
O003562,C0315,2026-04-20,Delivered,Mobile App,Karachi
O003563,C0477,2026-02-05,Delivered,Website,Karachi
O003564,C0082,2026-07-23,Delivered,Mobile App,Karachi
O003565,C0307,2026-04-08,Delivered,Website,Karachi
O003566,C0396,2026-06-12,Shipped,Mobile App,Lahore
O003567,C0424,2026-03-24,Delivered,Website,Islamabad
O003568,C0064,2026-05-17,Shipped,Website,Rawalpindi
O003569,C0441,2026-07-08,Delivered,Website,Islamabad
O003570,C0017,2026-08-04,Delivered,Marketplace,Karachi
O003571,C0143,2026-02-20,Delivered,Mobile App,Lahore
O003572,C0192,2026-06-13,Delivered,Website,Islamabad
O003573,C0512,2026-08-11,Delivered,Mobile App,Rawalpindi
O003574,C0116,2026-06-06,Delivered,Website,Karachi
O003575,C0470,2026-02-04,Delivered,Website,Multan
O003576,C0594,2026-02-16,Delivered,Website,Peshawar
O003577,C0576,2026-02-19,Delivered,Mobile App,Peshawar
O003578,C0182,2026-01-26,Returned,Marketplace,Islamabad
O003579,C0058,2026-07-03,Delivered,Marketplace,Lahore
O003580,C0134,2026-08-23,Delivered,Website,Multan
O003581,C0462,2026-05-06,Delivered,Website,Multan
O003582,C0119,2026-05-26,Delivered,Mobile App,Peshawar
O003583,C0388,2026-07-08,Cancelled,Website,Multan
O003584,C0225,2026-04-12,Delivered,Mobile App,Multan
O003585,C0461,2026-04-25,Delivered,Marketplace,Rawalpindi
O003586,C0364,2026-05-24,Delivered,Website,Karachi
O003587,C0352,2026-03-16,Delivered,Website,Lahore
O003588,C0470,2026-01-16,Delivered,Marketplace,Islamabad
O003589,C0573,2026-05-18,Delivered,Mobile App,Rawalpindi
O003590,C0219,2026-07-19,Delivered,Marketplace,Lahore
O003591,C0318,2026-01-18,Cancelled,Mobile App,Lahore
O003592,C0376,2026-02-22,Delivered,Website,Multan
O003593,C0494,2026-03-05,Delivered,Mobile App,Lahore
O003594,C0290,2026-07-15,Delivered,Mobile App,Karachi
O003595,C0225,2026-05-03,Delivered,Marketplace,Rawalpindi
O003596,C0508,2026-05-10,Delivered,Website,Lahore
O003597,C0572,2026-06-06,Delivered,Mobile App,Karachi
O003598,C0342,2026-03-09,Delivered,Website,Islamabad
O003599,C0063,2026-06-23,Delivered,Website,Multan
O003600,C0174,2026-01-08,Delivered,Marketplace,Karachi
O003601,C0278,2026-01-28,Delivered,Marketplace,Lahore
O003602,C0423,2026-07-18,Delivered,Mobile App,Lahore
O003603,C0402,2026-06-09,Delivered,Marketplace,Islamabad
O003604,C0493,2026-02-12,Shipped,Website,Lahore
O003605,C0018,2026-04-17,Delivered,Mobile App,Lahore
O003606,C0280,2026-01-13,Delivered,Mobile App,Rawalpindi
O003607,C0421,2026-06-13,Delivered,Mobile App,Multan
O003608,C0593,2026-07-03,Delivered,Mobile App,Karachi
O003609,C0086,2026-03-09,Delivered,Mobile App,Islamabad
O003610,C0528,2026-03-27,Delivered,Marketplace,Peshawar
O003611,C0005,2026-02-27,Delivered,Website,Karachi
O003612,C0119,2026-04-05,Delivered,Mobile App,Peshawar
O003613,C0509,2026-03-08,Delivered,Website,Lahore
O003614,C0473,2026-03-02,Delivered,Website,Karachi
O003615,C0584,2026-04-15,Delivered,Mobile App,Karachi
O003616,C0361,2026-07-28,Delivered,Mobile App,Karachi
O003617,C0370,2026-07-05,Cancelled,Marketplace,Peshawar
O003618,C0321,2026-03-14,Delivered,Website,Islamabad
O003619,C0308,2026-08-18,Cancelled,Website,Peshawar
O003620,C0309,2026-02-21,Delivered,Mobile App,Rawalpindi
O003621,C0176,2026-08-10,Delivered,Marketplace,Lahore
O003622,C0513,2026-03-17,Delivered,Marketplace,Multan
O003623,C0214,2026-05-12,Delivered,Marketplace,Peshawar
O003624,C0367,2026-02-19,Delivered,Mobile App,Karachi
O003625,C0402,2026-07-05,Delivered,Marketplace,Rawalpindi
O003626,C0323,2026-03-19,Delivered,Website,Peshawar
O003627,C0367,2026-08-01,Delivered,Marketplace,Lahore
O003628,C0030,2026-01-21,Shipped,Mobile App,Karachi
O003629,C0190,2026-05-02,Delivered,Website,Karachi
O003630,C0269,2026-02-08,Cancelled,Mobile App,Multan
O003631,C0237,2026-08-05,Delivered,Mobile App,Rawalpindi
O003632,C0545,2026-04-12,Delivered,Website,Rawalpindi
O003633,C0539,2026-06-13,Delivered,Website,Multan
O003634,C0428,2026-08-02,Delivered,Mobile App,Karachi
O003635,C0212,2026-05-11,Delivered,Marketplace,Multan
O003636,C0031,2026-01-14,Delivered,Mobile App,Lahore
O003637,C0454,2026-02-23,Delivered,Website,Rawalpindi
O003638,C0531,2026-02-21,Delivered,Mobile App,Karachi
O003639,C0294,2026-08-11,Returned,Website,Karachi
O003640,C0497,2026-08-09,Delivered,Website,Lahore
O003641,C0559,2026-04-26,Delivered,Website,Karachi
O003642,C0329,2026-08-05,Delivered,Mobile App,Karachi
O003643,C0126,2026-03-01,Delivered,Website,Karachi
O003644,C0014,2026-06-15,Delivered,Website,Islamabad
O003645,C0455,2026-04-06,Delivered,Website,Multan
O003646,C0338,2026-02-28,Delivered,Mobile App,Karachi
O003647,C0093,2026-03-02,Delivered,Website,Karachi
O003648,C0033,2026-04-13,Delivered,Website,Islamabad
O003649,C0582,2026-03-24,Delivered,Mobile App,Rawalpindi
O003650,C0193,2026-02-21,Delivered,Mobile App,Islamabad
O003651,C0197,2026-03-23,Cancelled,Mobile App,Multan
O003652,C0378,2026-02-01,Delivered,Website,Karachi
O003653,C0219,2026-08-24,Delivered,Mobile App,Lahore
O003654,C0548,2026-04-03,Delivered,Mobile App,Multan
O003655,C0409,2026-01-27,Delivered,Mobile App,Islamabad
O003656,C0215,2026-05-20,Delivered,Mobile App,Islamabad
O003657,C0160,2026-08-03,Delivered,Website,Multan
O003658,C0517,2026-03-29,Delivered,Website,Karachi
O003659,C0356,2026-07-25,Delivered,Website,Karachi
O003660,C0552,2026-05-29,Delivered,Website,Karachi
O003661,C0208,2026-06-29,Delivered,Marketplace,Peshawar
O003662,C0013,2026-03-13,Delivered,Website,Peshawar
O003663,C0540,2026-01-09,Delivered,Mobile App,Karachi
O003664,C0144,2026-03-26,Delivered,Marketplace,Lahore
O003665,C0508,2026-08-13,Delivered,Mobile App,Islamabad
O003666,C0426,2026-07-12,Delivered,Website,Karachi
O003667,C0140,2026-07-10,Delivered,Marketplace,Peshawar
O003668,C0455,2026-08-02,Delivered,Website,Lahore
O003669,C0049,2026-04-01,Delivered,Website,Peshawar
O003670,C0236,2026-03-20,Delivered,Website,Rawalpindi
O003671,C0214,2026-08-13,Delivered,Website,Karachi
O003672,C0395,2026-05-19,Delivered,Mobile App,Rawalpindi
O003673,C0321,2026-03-14,Delivered,Website,Rawalpindi
O003674,C0368,2026-03-09,Delivered,Mobile App,Karachi
O003675,C0286,2026-08-02,Delivered,Website,Karachi
O003676,C0444,2026-01-13,Delivered,Marketplace,Peshawar
O003677,C0097,2026-01-15,Delivered,Website,Islamabad
O003678,C0432,2026-06-29,Delivered,Marketplace,Rawalpindi
O003679,C0031,2026-01-01,Delivered,Website,Karachi
O003680,C0052,2026-02-11,Delivered,Marketplace,Rawalpindi
O003681,C0435,2026-08-29,Delivered,Mobile App,Rawalpindi
O003682,C0095,2026-04-14,Returned,Mobile App,Karachi
O003683,C0463,2026-06-26,Delivered,Website,Karachi
O003684,C0080,2026-04-29,Delivered,Mobile App,Lahore
O003685,C0089,2026-01-23,Shipped,Mobile App,Rawalpindi
O003686,C0560,2026-02-14,Delivered,Mobile App,Karachi
O003687,C0107,2026-07-04,Delivered,Mobile App,Peshawar
O003688,C0549,2026-01-23,Delivered,Marketplace,Karachi
O003689,C0209,2026-05-25,Cancelled,Marketplace,Peshawar
O003690,C0479,2026-03-26,Delivered,Mobile App,Karachi
O003691,C0564,2026-03-31,Delivered,Website,Rawalpindi
O003692,C0071,2026-08-20,Shipped,Website,Lahore
O003693,C0199,2026-05-28,Delivered,Mobile App,Islamabad
O003694,C0345,2026-05-30,Returned,Marketplace,Multan
O003695,C0520,2026-03-27,Delivered,Website,Karachi
O003696,C0113,2026-04-03,Cancelled,Website,Karachi
O003697,C0113,2026-06-16,Delivered,Website,Karachi
O003698,C0222,2026-01-10,Delivered,Website,Lahore
O003699,C0123,2026-02-27,Shipped,Marketplace,Peshawar
O003700,C0161,2026-05-26,Delivered,Mobile App,Karachi
O003701,C0078,2026-06-01,Delivered,Website,Rawalpindi
O003702,C0498,2026-01-23,Delivered,Website,Lahore
O003703,C0479,2026-07-11,Shipped,Website,Multan
O003704,C0087,2026-05-12,Delivered,Mobile App,Lahore
O003705,C0323,2026-02-27,Shipped,Mobile App,Multan
O003706,C0388,2026-07-02,Delivered,Website,Lahore
O003707,C0377,2026-08-29,Delivered,Website,Multan
O003708,C0591,2026-04-13,Delivered,Marketplace,Islamabad
O003709,C0385,2026-03-10,Cancelled,Mobile App,Karachi
O003710,C0413,2026-03-14,Delivered,Mobile App,Peshawar
O003711,C0020,2026-05-25,Delivered,Mobile App,Lahore
O003712,C0048,2026-01-12,Delivered,Marketplace,Karachi
O003713,C0372,2026-04-28,Cancelled,Mobile App,Lahore
O003714,C0545,2026-01-07,Delivered,Marketplace,Peshawar
O003715,C0240,2026-01-10,Delivered,Website,Rawalpindi
O003716,C0386,2026-04-15,Delivered,Website,Karachi
O003717,C0127,2026-07-01,Delivered,Website,Peshawar
O003718,C0274,2026-08-03,Delivered,Marketplace,Lahore
O003719,C0451,2026-01-22,Delivered,Mobile App,Karachi
O003720,C0396,2026-03-01,Delivered,Website,Karachi
O003721,C0069,2026-04-13,Delivered,Marketplace,Karachi
O003722,C0528,2026-05-20,Delivered,Marketplace,Islamabad
O003723,C0557,2026-08-28,Delivered,Website,Karachi
O003724,C0287,2026-06-16,Delivered,Mobile App,Karachi
O003725,C0205,2026-05-11,Delivered,Mobile App,Lahore
O003726,C0319,2026-01-15,Delivered,Website,Peshawar
O003727,C0481,2026-01-20,Delivered,Mobile App,Islamabad
O003728,C0272,2026-02-07,Delivered,Website,Lahore
O003729,C0019,2026-06-10,Delivered,Marketplace,Rawalpindi
O003730,C0044,2026-03-22,Delivered,Mobile App,Karachi
O003731,C0487,2026-02-28,Delivered,Marketplace,Multan
O003732,C0473,2026-06-12,Delivered,Mobile App,Karachi
O003733,C0464,2026-07-18,Delivered,Website,Karachi
O003734,C0076,2026-04-17,Delivered,Website,Lahore
O003735,C0103,2026-08-03,Delivered,Mobile App,Karachi
O003736,C0237,2026-06-28,Delivered,Website,Karachi
O003737,C0139,2026-06-24,Delivered,Mobile App,Rawalpindi
O003738,C0233,2026-07-30,Delivered,Website,Lahore
O003739,C0336,2026-02-14,Delivered,Website,Karachi
O003740,C0169,2026-07-04,Delivered,Mobile App,Islamabad
O003741,C0075,2026-08-21,Delivered,Mobile App,Rawalpindi
O003742,C0242,2026-08-30,Delivered,Mobile App,Multan
O003743,C0434,2026-05-21,Delivered,Mobile App,Karachi
O003744,C0371,2026-07-03,Delivered,Website,Peshawar
O003745,C0193,2026-08-04,Delivered,Mobile App,Rawalpindi
O003746,C0187,2026-07-27,Delivered,Mobile App,Lahore
O003747,C0351,2026-08-07,Delivered,Mobile App,Karachi
O003748,C0104,2026-07-22,Delivered,Website,Lahore
O003749,C0501,2026-04-03,Delivered,Mobile App,Karachi
O003750,C0522,2026-06-27,Delivered,Website,Rawalpindi
O003751,C0016,2026-04-10,Delivered,Mobile App,Rawalpindi
O003752,C0583,2026-07-14,Delivered,Website,Karachi
O003753,C0015,2026-07-16,Delivered,Marketplace,Karachi
O003754,C0276,2026-08-16,Delivered,Mobile App,Multan
O003755,C0401,2026-05-23,Shipped,Mobile App,Lahore
O003756,C0197,2026-04-26,Delivered,Mobile App,Lahore
O003757,C0123,2026-02-10,Delivered,Mobile App,Multan
O003758,C0029,2026-06-05,Delivered,Website,Karachi
O003759,C0437,2026-05-18,Cancelled,Mobile App,Islamabad
O003760,C0023,2026-05-06,Delivered,Marketplace,Rawalpindi
O003761,C0291,2026-06-14,Delivered,Website,Karachi
O003762,C0236,2026-07-26,Delivered,Website,Karachi
O003763,C0581,2026-02-06,Delivered,Mobile App,Multan
O003764,C0559,2026-04-15,Delivered,Website,Karachi
O003765,C0491,2026-06-25,Cancelled,Mobile App,Karachi
O003766,C0439,2026-07-19,Cancelled,Mobile App,Lahore
O003767,C0326,2026-07-09,Cancelled,Mobile App,Peshawar
O003768,C0210,2026-07-14,Delivered,Website,Lahore
O003769,C0100,2026-07-27,Delivered,Website,Karachi
O003770,C0581,2026-08-22,Delivered,Marketplace,Lahore
O003771,C0231,2026-05-28,Delivered,Website,Lahore
O003772,C0258,2026-03-02,Delivered,Mobile App,Rawalpindi
O003773,C0085,2026-05-17,Delivered,Website,Peshawar
O003774,C0167,2026-06-22,Delivered,Website,Karachi
O003775,C0381,2026-01-25,Cancelled,Website,Rawalpindi
O003776,C0256,2026-07-03,Shipped,Website,Rawalpindi
O003777,C0352,2026-05-13,Delivered,Mobile App,Rawalpindi
O003778,C0127,2026-08-16,Delivered,Mobile App,Islamabad
O003779,C0050,2026-02-21,Delivered,Marketplace,Karachi
O003780,C0532,2026-08-09,Delivered,Marketplace,Islamabad
O003781,C0260,2026-04-19,Delivered,Website,Islamabad
O003782,C0217,2026-05-20,Delivered,Website,Islamabad
O003783,C0172,2026-06-10,Delivered,Marketplace,Karachi
O003784,C0395,2026-05-21,Delivered,Website,Karachi
O003785,C0338,2026-08-08,Shipped,Website,Karachi
O003786,C0234,2026-02-10,Delivered,Website,Karachi
O003787,C0559,2026-06-27,Delivered,Mobile App,Karachi
O003788,C0542,2026-08-25,Delivered,Website,Karachi
O003789,C0120,2026-02-23,Delivered,Website,Karachi
O003790,C0386,2026-03-03,Delivered,Mobile App,Karachi
O003791,C0582,2026-04-26,Delivered,Mobile App,Multan
O003792,C0293,2026-06-26,Delivered,Website,Lahore
O003793,C0019,2026-08-22,Delivered,Mobile App,Karachi
O003794,C0080,2026-07-13,Delivered,Website,Rawalpindi
O003795,C0401,2026-07-12,Cancelled,Website,Lahore
O003796,C0542,2026-04-18,Delivered,Website,Karachi
O003797,C0078,2026-06-06,Delivered,Website,Lahore
O003798,C0329,2026-02-21,Returned,Website,Karachi
O003799,C0299,2026-04-23,Delivered,Marketplace,Islamabad
O003800,C0172,2026-02-15,Delivered,Website,Karachi
O003801,C0380,2026-01-07,Cancelled,Marketplace,Lahore
O003802,C0527,2026-07-28,Delivered,Website,Karachi
O003803,C0144,2026-07-15,Delivered,Website,Karachi
O003804,C0033,2026-05-05,Delivered,Mobile App,Islamabad
O003805,C0216,2026-01-04,Delivered,Mobile App,Karachi
O003806,C0189,2026-01-22,Delivered,Website,Lahore
O003807,C0437,2026-01-28,Delivered,Website,Karachi
O003808,C0323,2026-06-24,Delivered,Mobile App,Islamabad
O003809,C0011,2026-02-19,Delivered,Website,Lahore
O003810,C0204,2026-03-02,Returned,Mobile App,Peshawar
O003811,C0442,2026-07-29,Delivered,Mobile App,Lahore
O003812,C0287,2026-08-01,Delivered,Website,Multan
O003813,C0338,2026-07-05,Cancelled,Mobile App,Karachi
O003814,C0159,2026-03-17,Delivered,Website,Rawalpindi
O003815,C0192,2026-05-21,Delivered,Marketplace,Lahore
O003816,C0079,2026-02-18,Delivered,Marketplace,Lahore
O003817,C0049,2026-07-28,Delivered,Mobile App,Rawalpindi
O003818,C0023,2026-01-21,Delivered,Marketplace,Multan
O003819,C0375,2026-06-30,Delivered,Mobile App,Rawalpindi
O003820,C0095,2026-05-05,Shipped,Website,Karachi
O003821,C0345,2026-07-04,Delivered,Website,Lahore
O003822,C0572,2026-04-20,Delivered,Website,Karachi
O003823,C0419,2026-02-08,Delivered,Website,Islamabad
O003824,C0346,2026-07-02,Shipped,Mobile App,Lahore
O003825,C0071,2026-06-03,Delivered,Mobile App,Karachi
O003826,C0294,2026-04-23,Delivered,Mobile App,Karachi
O003827,C0535,2026-04-01,Delivered,Website,Multan
O003828,C0231,2026-03-25,Delivered,Website,Karachi
O003829,C0496,2026-04-27,Shipped,Website,Karachi
O003830,C0426,2026-03-05,Delivered,Marketplace,Karachi
O003831,C0161,2026-03-10,Delivered,Website,Lahore
O003832,C0085,2026-03-09,Delivered,Website,Karachi
O003833,C0011,2026-01-04,Delivered,Website,Rawalpindi
O003834,C0166,2026-08-14,Delivered,Marketplace,Karachi
O003835,C0200,2026-02-27,Delivered,Website,Karachi
O003836,C0394,2026-02-10,Delivered,Mobile App,Karachi
O003837,C0344,2026-02-06,Delivered,Website,Karachi
O003838,C0288,2026-08-29,Delivered,Website,Islamabad
O003839,C0434,2026-04-26,Delivered,Mobile App,Karachi
O003840,C0463,2026-03-21,Delivered,Mobile App,Rawalpindi
O003841,C0429,2026-04-09,Delivered,Mobile App,Lahore
O003842,C0539,2026-01-22,Shipped,Website,Karachi
O003843,C0216,2026-03-18,Cancelled,Marketplace,Karachi
O003844,C0495,2026-03-02,Shipped,Mobile App,Lahore
O003845,C0253,2026-07-15,Delivered,Marketplace,Lahore
O003846,C0111,2026-01-15,Delivered,Website,Lahore
O003847,C0088,2026-04-14,Shipped,Website,Peshawar
O003848,C0055,2026-07-11,Delivered,Website,Karachi
O003849,C0574,2026-07-22,Delivered,Mobile App,Lahore
O003850,C0102,2026-05-05,Delivered,Mobile App,Lahore
O003851,C0502,2026-02-24,Delivered,Mobile App,Karachi
O003852,C0471,2026-03-23,Delivered,Website,Lahore
O003853,C0264,2026-02-24,Delivered,Website,Lahore
O003854,C0549,2026-06-10,Delivered,Website,Islamabad
O003855,C0545,2026-03-13,Delivered,Mobile App,Islamabad
O003856,C0556,2026-06-03,Delivered,Website,Karachi
O003857,C0299,2026-06-09,Delivered,Website,Lahore
O003858,C0179,2026-08-17,Delivered,Website,Rawalpindi
O003859,C0027,2026-03-31,Delivered,Website,Lahore
O003860,C0505,2026-08-22,Delivered,Marketplace,Islamabad
O003861,C0524,2026-04-08,Delivered,Website,Islamabad
O003862,C0322,2026-06-15,Cancelled,Marketplace,Lahore
O003863,C0043,2026-06-10,Delivered,Mobile App,Karachi
O003864,C0494,2026-07-18,Shipped,Mobile App,Islamabad
O003865,C0179,2026-04-24,Delivered,Website,Lahore
O003866,C0330,2026-07-12,Delivered,Mobile App,Karachi
O003867,C0396,2026-03-28,Delivered,Mobile App,Karachi
O003868,C0088,2026-04-30,Delivered,Website,Karachi
O003869,C0038,2026-05-02,Delivered,Marketplace,Islamabad
O003870,C0048,2026-06-21,Delivered,Website,Karachi
O003871,C0576,2026-05-31,Delivered,Website,Peshawar
O003872,C0575,2026-01-20,Cancelled,Website,Multan
O003873,C0257,2026-07-16,Delivered,Mobile App,Multan
O003874,C0256,2026-07-04,Cancelled,Website,Karachi
O003875,C0245,2026-01-26,Delivered,Website,Lahore
O003876,C0211,2026-08-22,Delivered,Website,Multan
O003877,C0327,2026-06-10,Delivered,Website,Islamabad
O003878,C0214,2026-01-21,Delivered,Website,Karachi
O003879,C0370,2026-04-30,Delivered,Marketplace,Peshawar
O003880,C0228,2026-07-23,Cancelled,Website,Islamabad
O003881,C0378,2026-03-09,Delivered,Marketplace,Rawalpindi
O003882,C0567,2026-08-15,Delivered,Mobile App,Multan
O003883,C0124,2026-04-12,Cancelled,Mobile App,Multan
O003884,C0038,2026-02-24,Delivered,Marketplace,Lahore
O003885,C0316,2026-03-28,Delivered,Website,Karachi
O003886,C0072,2026-05-08,Delivered,Mobile App,Islamabad
O003887,C0139,2026-06-17,Delivered,Website,Islamabad
O003888,C0474,2026-08-14,Delivered,Website,Islamabad
O003889,C0251,2026-02-17,Delivered,Website,Lahore
O003890,C0330,2026-08-22,Delivered,Mobile App,Islamabad
O003891,C0466,2026-05-09,Delivered,Mobile App,Lahore
O003892,C0078,2026-02-01,Delivered,Website,Multan
O003893,C0288,2026-08-14,Returned,Mobile App,Peshawar
O003894,C0021,2026-03-26,Delivered,Website,Lahore
O003895,C0300,2026-05-31,Delivered,Website,Islamabad
O003896,C0135,2026-06-19,Delivered,Website,Lahore
O003897,C0547,2026-01-04,Delivered,Mobile App,Lahore
O003898,C0157,2026-02-23,Delivered,Mobile App,Karachi
O003899,C0121,2026-06-16,Delivered,Website,Rawalpindi
O003900,C0009,2026-03-20,Delivered,Website,Rawalpindi
O003901,C0080,2026-01-03,Delivered,Mobile App,Lahore
O003902,C0130,2026-01-06,Delivered,Mobile App,Multan
O003903,C0137,2026-07-20,Delivered,Website,Multan
O003904,C0443,2026-02-07,Delivered,Mobile App,Peshawar
O003905,C0533,2026-01-25,Delivered,Mobile App,Multan
O003906,C0514,2026-05-17,Delivered,Website,Lahore
O003907,C0574,2026-01-29,Delivered,Website,Multan
O003908,C0539,2026-06-08,Shipped,Marketplace,Multan
O003909,C0274,2026-05-13,Delivered,Website,Islamabad
O003910,C0234,2026-06-07,Delivered,Website,Karachi
O003911,C0390,2026-04-30,Delivered,Marketplace,Karachi
O003912,C0192,2026-07-09,Delivered,Mobile App,Lahore
O003913,C0363,2026-06-06,Cancelled,Mobile App,Rawalpindi
O003914,C0600,2026-04-11,Delivered,Mobile App,Lahore
O003915,C0119,2026-01-04,Delivered,Website,Peshawar
O003916,C0462,2026-03-08,Delivered,Mobile App,Rawalpindi
O003917,C0562,2026-02-01,Cancelled,Website,Karachi
O003918,C0323,2026-01-04,Shipped,Marketplace,Karachi
